id,grasen,AOD,Nmarr,evermarried,Nsur15,SES
8476,102,35,1,1,3,1
42077,103,67,1,1,0,1
108490,103,52,1,1,4,1
113610,104,50,1,1,6,1
116701,104,75,1,1,1,1
44600,104,89,1,1,5,1
48069,104,80,1,1,7,1
110896,104,85,1,1,5,1
116814,104,82,1,1,5,1
46947,104,61,1,1,3,1
39780,104,62,1,1,3,1
48082,105,92,2,1,2,1
109099,105,63,1,1,7,1
28814,105,72,1,1,6,1
113867,105,73,1,1,3,1
961,105,68,1,1,8,1
22963,105,50,1,1,8,1
55951,105,82,1,1,0,1
29323,106,63,1,1,1,1
61094,106,75,1,1,4,1
113557,106,63,3,1,7,1
106330,106,81,2,1,3,1
109020,106,44,1,1,3,1
71763,106,77,1,1,8,1
38411,109,87,1,1,2,1
5386,109,77,1,1,0,1
57420,109,76,2,1,8,1
50386,110,90,1,1,5,1
118725,110,71,1,1,7,1
111024,110,67,1,1,4,1
51805,111,67,1,1,1,1
46133,111,82,2,1,4,1
110537,112,67,1,1,1,1
53566,112,85,2,1,8,1
110285,112,60,1,1,8,1
11375,112,74,4,1,8,1
114508,112,55,1,1,3,1
6136,113,70,1,1,3,1
4762,113,51,1,1,6,1
49032,113,56,1,1,2,1
32159,114,52,1,1,5,1
41817,114,50,1,1,7,1
68043,114,64,1,1,1,1
37683,114,50,1,1,4,1
45163,114,55,1,1,4,1
72223,114,86,2,1,1,1
14510,114,50,1,1,2,1
44537,115,74,1,1,3,1
100626,116,65,2,1,4,1
43321,116,85,1,1,0,1
103964,116,43,1,1,8,1
116902,116,70,2,1,5,1
31560,116,67,1,1,2,1
36478,116,66,1,1,3,1
16083,117,78,2,1,7,1
56294,117,85,1,1,4,1
47249,118,61,1,1,3,1
38275,118,77,1,1,4,1
60302,118,46,1,1,5,1
15103,118,67,1,1,0,1
30676,118,57,1,1,6,1
110110,118,75,1,1,6,1
33067,119,59,1,1,5,1
45734,119,61,2,1,7,1
51800,119,67,1,1,0,1
71087,120,46,1,1,3,1
14749,120,63,1,1,3,1
56057,120,60,1,1,5,1
58835,120,91,1,1,9,1
20234,120,56,1,1,0,1
18917,120,57,1,1,7,1
107657,121,84,1,1,9,1
79390,121,65,2,1,3,1
24952,122,83,1,1,6,1
44498,122,46,1,1,1,1
1216,122,74,1,1,3,1
10993,122,64,1,1,1,1
104751,123,85,1,1,6,1
57349,123,75,1,1,4,1
48931,123,36,1,1,5,1
39778,123,63,2,1,8,1
100802,123,72,1,1,3,1
43325,123,60,1,1,4,1
111063,124,63,1,1,0,1
112121,124,63,1,1,5,1
118591,124,73,1,1,1,1
104108,124,70,1,1,6,1
48125,125,72,2,1,6,1
14301,125,90,1,1,6,1
43060,125,71,1,1,5,1
101376,125,36,1,1,2,1
25687,126,73,1,1,7,1
44622,126,69,2,1,8,1
117927,126,70,2,1,4,1
104079,126,61,1,1,1,1
108067,127,66,1,1,2,1
107921,127,78,2,1,3,1
8498,127,60,1,1,6,1
1816,127,63,1,1,7,1
50815,128,74,2,1,11,1
101773,128,70,1,1,0,1
14362,128,40,1,1,1,1
43496,128,40,1,1,2,1
32585,129,62,1,1,2,1
8581,129,53,1,1,3,1
72369,129,48,1,1,3,1
57118,130,78,1,1,3,1
113129,130,79,1,1,8,1
31712,130,78,3,1,3,1
74746,130,73,2,1,4,1
57383,130,54,1,1,6,1
105922,130,80,1,1,6,1
36612,130,76,1,1,4,1
57801,132,71,1,1,6,1
40037,132,65,1,1,3,1
4516,132,66,1,1,6,1
105605,133,78,1,1,7,1
104359,133,41,2,1,7,1
44730,134,65,1,1,2,1
44494,134,75,1,1,5,1
113434,134,55,1,1,2,1
12718,134,77,1,1,7,1
43571,134,34,1,1,1,1
36548,134,84,3,1,7,1
46861,134,65,1,1,7,1
31380,134,81,1,1,4,1
107929,134,79,1,1,1,1
42930,135,76,1,1,2,1
60110,135,63,1,1,7,1
44666,135,30,1,1,1,1
76323,135,77,3,1,8,1
38130,135,70,2,1,11,1
111406,135,39,1,1,0,1
5526,135,78,2,1,0,1
26349,136,42,1,1,3,1
101944,136,74,1,1,4,1
25682,136,55,1,1,3,1
72384,137,76,1,1,5,1
42155,137,77,2,1,9,1
25683,138,57,1,1,0,1
46808,138,51,1,1,3,1
118508,138,42,1,1,4,1
106976,138,62,1,1,3,1
100207,138,62,1,1,6,1
115794,138,59,1,1,2,1
32157,139,56,2,1,1,1
102681,139,77,2,1,6,1
18016,140,72,1,1,6,1
26319,140,39,1,1,3,1
61674,140,39,1,1,1,1
38245,140,75,1,1,1,1
104703,140,76,1,1,0,1
42484,140,54,1,1,5,1
57414,140,29,1,1,1,1
14187,140,88,1,1,5,1
17503,140,75,1,1,5,1
115899,141,69,1,1,0,1
25262,141,63,1,1,0,1
35901,141,70,1,1,4,1
13130,141,53,1,1,2,1
31696,142,50,1,1,2,1
70449,142,66,1,1,3,1
27423,142,69,1,1,3,1
35726,142,61,1,1,0,1
37448,142,60,1,1,6,1
43158,142,76,1,1,6,1
6485,142,66,1,1,7,1
114289,144,75,1,1,3,1
102928,144,61,3,1,6,1
4541,144,71,2,1,3,1
101993,144,77,3,1,12,1
68323,146,69,3,1,9,1
35938,146,42,1,1,4,1
60765,146,77,1,1,10,1
53431,146,36,1,1,1,1
9381,146,52,1,1,0,1
49048,146,63,2,1,5,1
26345,146,66,1,1,5,1
1815,146,60,1,1,5,1
99677,147,72,2,1,2,1
2922,147,68,1,1,7,1
43185,147,72,2,1,7,1
45762,148,71,1,1,2,1
40033,148,92,1,1,2,1
39798,148,68,1,1,6,1
5150,148,70,1,1,6,1
118534,149,49,1,1,4,1
12154,149,45,1,1,0,1
106006,149,72,1,1,8,1
64682,150,68,1,1,7,1
78895,150,53,1,1,0,1
55611,150,90,1,1,0,1
5782,151,49,3,1,3,1
80412,151,58,1,1,4,1
23438,151,78,1,1,6,1
1155,152,80,1,1,6,1
6787,152,52,2,1,4,1
57704,153,58,1,1,3,1
38185,153,65,1,1,1,1
11003,153,78,1,1,0,1
115567,154,63,1,1,1,1
55982,154,63,1,1,3,1
102832,154,71,2,1,7,1
43062,154,58,1,1,6,1
10843,154,66,1,1,6,1
40055,154,68,1,1,4,1
25680,154,87,1,1,6,1
15593,155,45,1,1,6,1
40027,156,45,1,1,6,1
12,156,87,1,1,7,1
104928,156,64,1,1,4,1
43522,157,66,1,1,13,1
15492,157,69,1,1,5,1
31282,157,87,1,1,8,1
6239,157,57,1,1,7,1
3680,158,53,2,1,7,1
41529,158,69,1,1,5,1
68937,159,65,1,1,4,1
67608,160,57,3,1,7,1
32155,160,65,1,1,3,1
40011,160,74,2,1,3,1
115777,162,81,3,1,9,1
106193,163,75,1,1,5,1
75762,165,64,2,1,5,1
103206,165,79,2,1,7,1
39781,165,75,1,1,6,1
41320,167,47,1,1,4,1
103989,168,81,2,1,2,1
106993,168,68,1,1,4,1
107713,168,66,1,1,0,1
13628,168,72,2,1,6,1
7612,168,71,1,1,5,1
13090,169,54,1,1,4,1
7043,170,65,1,1,6,1
44595,170,54,1,1,3,1
74217,170,68,1,1,8,1
6493,170,68,1,1,5,1
15355,172,36,1,1,4,1
79730,173,87,1,1,4,1
6948,178,71,1,1,4,1
48211,180,88,2,1,1,1
78912,180,43,2,1,5,1
72100,180,47,1,1,7,1
14666,180,65,1,1,4,1
9468,180,47,1,1,1,1
57631,180,59,1,1,4,1
29698,181,84,3,1,8,1
107908,182,46,1,1,0,1
34850,183,81,1,1,2,1
100922,184,57,1,1,4,1
107343,187,56,1,1,0,1
68941,188,70,1,1,8,1
40064,190,86,2,1,0,1
35261,190,80,1,1,3,1
56491,191,60,1,1,4,1
110980,193,74,2,1,3,1
36313,193,67,2,1,6,1
11682,194,61,1,1,2,1
104697,194,78,1,1,1,1
106937,196,63,2,1,4,1
36997,196,77,1,1,8,1
55694,198,61,1,1,7,1
5519,198,78,2,1,2,1
57803,198,61,1,1,4,1
65869,199,76,1,1,2,1
7795,200,79,1,1,0,1
60882,203,52,1,1,5,1
56671,205,60,1,1,6,1
15731,208,66,1,1,3,1
41334,209,84,1,1,6,1
58837,213,72,1,1,8,1
57167,215,52,1,1,4,1
74518,215,75,1,1,6,1
42569,216,49,1,1,3,1
115035,221,74,1,1,7,1
102567,222,63,2,1,8,1
22418,224,46,1,1,6,1
44264,225,87,1,1,4,1
14374,228,71,1,1,7,1
102379,229,82,1,1,0,1
8583,235,46,1,1,2,1
72077,238,64,3,1,1,1
8361,240,64,1,1,7,1
107079,241,68,2,1,6,1
43144,243,62,1,1,4,1
26895,243,57,1,1,5,1
5096,247,66,1,1,5,1
7614,250,80,2,1,5,1
50249,252,68,1,1,4,1
6313,254,64,2,1,8,1
72335,259,72,1,1,3,1
821,269,53,1,1,4,1
37909,270,56,1,1,4,1
60759,278,82,1,1,5,1
56328,285,70,1,1,4,1
30956,287,77,1,1,6,1
100615,297,74,1,1,4,1
4198,300,73,1,1,6,1
27557,301,61,1,1,2,1
35640,316,31,1,1,3,1
15950,319,88,1,1,7,1
8358,327,55,1,1,1,1
1215,328,73,2,1,3,1
6597,345,68,1,1,3,1
3819,373,71,1,1,3,1
10028,379,68,1,1,2,1
6637,385,63,1,1,4,1
79838,392,65,2,1,4,1
22187,392,65,3,1,9,1
15888,415,64,1,1,4,1
58510,419,79,1,1,4,1
31109,435,68,1,1,7,1
14125,519,68,1,1,6,1
60688,562,62,1,1,5,1
7861,582,52,1,1,7,1
14120,602,87,1,1,4,1
43957,930,72,1,1,7,1
